PLAYER_NAME,SEASON,TEAM_ABBREVIATION,POSITION,PROFILE_GROUP,AGE,PTS,REB,AST,TS_PCT,USG_PCT,SCORING_PCTL,SHOOTING_PCTL,PLAYMAKING_PCTL,REBOUNDING_PCTL,DEFENSE_PCTL,EFFICIENCY_PCTL,RIM_PRESSURE_PCTL,CREATION_PCTL,ARCHETYPE
Wally Szczerbiak,1999-00,MIN,Guard/Wing,Guard/Wing,23.0,19.8,6.4,4.7,0.571,0.168,47.43687252814116,47.79180610485752,48.235473075752964,50.45634317006389,85.83815028901735,75.6693033160937,58.46263056485143,40.43961058716154,Guard/Wing
Walt Williams,1999-00,HOU,Guard/Wing,Guard/Wing,30.0,22.2,8.2,4.2,0.562,0.197,63.462123516884695,70.32248250684513,49.11773653787648,72.44447824764222,73.85153635533922,69.36416184971098,64.12128587364366,53.22482506845147,Guard/Wing
Wesley Person,1999-00,CLE,Guard/Wing,Guard/Wing,29.0,17.3,6.4,3.5,0.528,0.154,29.411317310617584,61.073927593550344,38.81198661393368,48.84393063583815,79.28202007909948,40.279890477639185,31.132745157691918,30.42668086400974,Guard/Wing
Will Perdue,1999-00,CHI,Big,Big,34.0,8.6,13.4,3.2,0.392,0.131,1.534632932393198,14.067468546937645,69.26586478639568,43.488179178764,53.27250103691414,0.22812111157196183,5.412691829116549,41.84985483201991,Big
A.C. Green,1998-99,DAL,Guard/Wing,Guard/Wing,35.0,14.1,13.1,1.4,0.441,0.144,10.937024642531183,3.229895548118852,1.0267721326437482,98.98083358685732,68.20809248554913,2.09157286279282,20.829530473582803,8.313051414663827,Guard/Wing
Aaron McKie,1998-99,PHI,Guard/Wing,Guard/Wing,26.0,12.8,7.5,5.3,0.454,0.148,6.556130209917859,7.164587770003042,63.57620930940067,64.83875874657743,97.45968968664435,3.4606023729844844,14.202413548321672,40.84651658046851,Guard/Wing
Alan Henderson,1998-99,ATL,Guard/Wing,Guard/Wing,26.0,22.6,11.9,1.3,0.485,0.22,65.83510800121691,4.786532806003447,2.023121387283237,93.33738971706723,87.47337998174626,11.971402494675996,64.99847885609978,37.142531183449954,Guard/Wing
Allan Houston,1998-99,NYK,Guard/Wing,Guard/Wing,28.0,24.0,4.5,4.1,0.515,0.235,73.53209613629448,48.24561403508772,54.25159720109522,8.57164587770003,99.36111956191056,29.464557347125037,62.15647500253524,67.47794341344691,Guard/Wing
Allen Iverson,1998-99,PHI,Guard/Wing,Guard/Wing,24.0,33.7,6.2,5.9,0.508,0.318,96.61545482202615,26.92171179393571,75.73775479160328,41.48919987830848,99.04928506236689,24.452388195923334,73.98843930635837,87.24520839671433,Guard/Wing
Alonzo Mourning,1998-99,MIA,Big,Big,29.0,29.3,16.1,2.3,0.564,0.268,91.68394856905849,42.589520254389605,55.51638324346744,71.75445873081708,86.28473662380755,59.24927416009954,80.47145029724872,73.99419328079635,Big
Alvin Williams,1998-99,TOR,Guard/Wing,Guard/Wing,24.0,12.4,4.1,6.5,0.477,0.134,5.407666565257074,19.58979819490924,69.12077882567691,4.175540006084575,92.65287496197139,8.875874657742623,11.063786634215598,39.48509278977791,Guard/Wing
Andrew DeClercq,1998-99,CLE,Big,Big,26.0,17.9,12.3,1.5,0.549,0.163,37.370385732061386,30.022120835061525,18.35338034010784,21.87888842803816,38.868726669431766,48.092077975943596,40.826766210424445,27.613023641642474,Big
Andrew Lang,1998-99,CHI,Big,Big,33.0,11.5,13.4,1.9,0.367,0.154,5.951887183741186,14.019079220240563,27.457486520116138,23.931978432185815,46.165491497304025,0.08295313148071339,12.01437854278999,28.75362919950228,Big
Anfernee Hardaway,1998-99,ORL,Guard/Wing,Guard/Wing,27.0,21.5,7.7,7.2,0.488,0.22,59.40827502281716,17.736537876483116,79.07666565257074,63.530574992394286,98.13659872223911,13.195923334347428,55.250481695568396,75.6693033160937,Guard/Wing
Antawn Jamison,1998-99,GSW,Big,Big,23.0,21.8,14.6,1.7,0.487,0.21,63.02364164247201,50.54610811558137,27.457486520116138,38.03401078390709,42.21277478224803,10.80464537536292,49.88939582469239,48.53795105765243,Big
Anthony Johnson,1998-99,ATL,Guard/Wing,Guard/Wing,24.0,14.9,4.6,6.6,0.467,0.172,15.11256464861576,9.058411925768178,79.342865835108,9.796166717371463,98.13659872223911,6.054152722847581,23.78308487982963,57.533465165804685,Guard/Wing
Anthony Peeler,1998-99,MIN,Guard/Wing,Guard/Wing,29.0,16.6,5.2,4.8,0.465,0.171,24.870702768481898,28.92201602271574,49.52083967143292,22.185883784606023,89.70946151505933,5.552175235777304,22.26447621945036,42.264983267417094,Guard/Wing
Antoine Walker,1998-99,BOS,Guard/Wing,Guard/Wing,22.0,26.1,12.0,4.3,0.476,0.27,82.79586248859142,39.96552073826184,54.25159720109522,95.8320657134165,64.91481594158807,8.579251597201095,67.34611094209512,73.44843322178278,Guard/Wing
Antonio Davis,1998-99,IND,Big,Big,30.0,19.7,14.6,1.4,0.535,0.177,49.813355454168395,26.524263790958106,18.35338034010784,56.9888013272501,58.19576939029449,37.598506843633345,41.863680353933354,32.99460804645375,Big
Antonio McDyess,1998-99,DEN,Big,Big,24.0,28.5,14.4,2.2,0.515,0.271,89.52716715055993,43.937508640951194,54.62463708004977,53.878058896723346,57.73434259643302,23.0817088345085,70.28895340799114,73.91124014931563,Big
Armen Gilliam,1998-99,MIL,Guard/Wing,Guard/Wing,35.0,22.8,10.2,1.5,0.525,0.22,67.05202312138728,13.829733292769495,3.2628536659567997,87.06267112868878,92.38667477943413,37.640705810769695,68.85964912280701,37.76239732278673,Guard/Wing
Arvydas Sabonis,1998-99,POR,Big,Big,34.0,23.9,15.5,4.7,0.546,0.217,73.49647449191207,63.38310521222176,89.02944836167566,67.29572791372874,79.1175860638739,45.7901285773538,62.02820406470344,81.52218996267109,Big
Avery Johnson,1998-99,SAS,Guard/Wing,Guard/Wing,34.0,15.5,3.8,11.7,0.487,0.169,18.39062975357469,7.217827806510495,96.03742013994524,2.129601460298144,99.19379373288713,12.75479160328567,44.60754487374505,64.78171585031944,Guard/Wing
Ben Wallace,1998-99,WAS,Big,Big,24.0,11.8,16.5,0.8,0.537,0.109,6.6777270841974286,27.04963362366929,2.26047283284944,76.627955205309,83.84487764413106,39.1746163417669,32.37937232130513,3.5773537951057652,Big
Billy Owens,1998-99,SEA,Guard/Wing,Guard/Wing,30.0,18.8,9.2,4.4,0.452,0.204,40.17341040462428,37.26802555521752,47.03376939458473,81.60937024642531,58.59446303620322,3.24764222695467,38.55085691106378,54.59385457864314,Guard/Wing
Bimbo Coles,1998-99,GSW,Guard/Wing,Guard/Wing,31.0,18.4,4.7,9.0,0.496,0.182,36.73562519014299,11.601257478957509,87.1463340432005,11.29449345908123,91.70976574383937,17.20413751140858,46.08558969678531,65.88454517797385,Guard/Wing
Bison Dele,1998-99,DET,Big,Big,30.0,23.7,12.6,3.3,0.531,0.239,72.68768145997512,25.480436886492466,74.05640812940688,32.35172127747823,54.746992948983824,34.46702613023642,68.65062906124706,79.19950228121111,Big
Bo Outlaw,1998-99,ORL,Big,Big,28.0,12.8,10.5,3.5,0.535,0.132,10.223973454997925,39.76220102308862,72.33513065118208,7.382828701783492,58.74533388635421,37.598506843633345,33.423199225770766,43.69556200746578,Big
Bob Sura,1998-99,CLE,Guard/Wing,Guard/Wing,26.0,14.0,6.7,9.9,0.419,0.188,10.587161545482203,8.340939052834399,95.95375722543352,52.12960146029815,97.70307271067843,0.798600547611804,20.39600446202211,72.98828719196835,Guard/Wing
Bobby Jackson,1998-99,MIN,Guard/Wing,Guard/Wing,26.0,19.5,7.5,9.2,0.461,0.211,45.269242470337694,26.67579353006794,90.17341040462428,56.63979312442957,94.85853361728019,4.715546090660176,44.40472568705,78.43017949498022,Guard/Wing
Bobby Phills,1998-99,CHH,Guard/Wing,Guard/Wing,29.0,20.3,5.8,4.9,0.537,0.197,51.2321265591725,58.65784403204543,59.18010343778521,37.72436872528141,88.44691207788257,48.50167325829023,51.949599432106275,58.256008518405835,Guard/Wing
Brent Barry,1998-99,CHI,Guard/Wing,Guard/Wing,27.0,18.5,6.4,5.2,0.514,0.181,37.63310009126863,39.88439306358381,65.88834803772437,45.208396714329176,73.85153635533922,28.74961971402495,31.911063786634212,54.761180407666565,Guard/Wing
Brent Price,1998-99,HOU,Guard/Wing,Guard/Wing,30.0,18.5,4.9,7.2,0.624,0.165,37.63310009126863,83.2319237399858,73.95801642835413,22.185883784606023,78.68116823851537,96.69911773653787,51.64790589189737,52.03833282628537,Guard/Wing
Brevin Knight,1998-99,CLE,Guard/Wing,Guard/Wing,23.0,16.5,5.8,13.4,0.495,0.189,24.224216610891393,7.311631680356961,99.17097657438394,39.60298144204442,92.14329175540006,16.740188621843625,38.01085082648819,74.98478856099787,Guard/Wing
Brian Grant,1998-99,POR,Big,Big,27.0,19.3,16.5,2.4,0.571,0.172,46.90999585234343,35.427899903221345,43.59187059311489,78.07963500622148,59.12691829116549,64.30941518042306,41.70468685192866,43.79925342181667,Big
Bruce Bowen,1998-99,BOS,Guard/Wing,Guard/Wing,28.0,7.2,5.3,2.9,0.338,0.1,0.1369029510191664,9.750532400365074,25.372680255552176,22.185883784606023,96.66108913903255,0.0152114390021296,0.3904269343879931,13.19592333434743,Guard/Wing
Bryant Reeves,1998-99,VAN,Guard/Wing,Guard/Wing,26.0,20.0,10.2,2.7,0.449,0.226,49.07970794037116,2.2487577324814927,29.898083358685735,88.50015211439002,44.91177365378765,2.8977791299056888,49.00365074536052,52.94341344691208,Guard/Wing
Bryant Stith,1998-99,DEN,Guard/Wing,Guard/Wing,28.0,13.8,4.6,3.5,0.498,0.136,9.68208092485549,22.57631071899402,38.24916337085488,13.097048980833586,27.114390021296014,18.261332522056588,11.081533313051414,24.55506540918771,Guard/Wing
Bryon Russell,1998-99,UTA,Guard/Wing,Guard/Wing,28.0,19.2,8.2,2.3,0.572,0.169,43.11682385153636,52.8724267315688,12.047459689686644,71.3036203224825,98.63097048980833,76.30057803468208,50.968461616468915,22.78673562519014,Guard/Wing
Calbert Cheaney,1998-99,WAS,Guard/Wing,Guard/Wing,27.0,15.9,5.8,3.0,0.433,0.175,20.72558564040158,6.495284453909339,28.087922117432306,37.72436872528141,89.38241557651354,1.376635229692729,29.102018050907617,33.17234560389413,Guard/Wing
Cedric Henderson,1998-99,CLE,Guard/Wing,Guard/Wing,24.0,16.0,6.9,4.0,0.46,0.183,21.250380285975055,4.996957712199574,48.66899908731366,58.138119866139334,78.68116823851537,4.464557347125038,32.684311935909136,47.13264374809857,Guard/Wing
Charles Barkley,1998-99,HOU,Big,Big,36.0,23.8,18.2,6.8,0.546,0.223,73.10244711737867,57.7561177934467,97.82248029863128,93.23931978432186,51.12919950228121,45.7901285773538,61.205585510853034,87.43260058067193,Big
Charles Oakley,1998-99,TOR,Guard/Wing,Guard/Wing,35.0,11.4,12.2,5.5,0.479,0.127,3.0346820809248554,6.55359497008417,60.10039549741406,97.16306662610283,90.35594767264983,9.628840888348037,17.325829023425616,33.54882871919684,Guard/Wing
Charles R. Jones,1998-99,CHI,Guard/Wing,Guard/Wing,23.0,12.2,4.7,4.6,0.407,0.161,4.951323395193185,28.417503295811784,55.74231822330392,14.838758746577426,68.7557042896258,0.5019774870702769,10.729134976168744,41.35990264679038,Guard/Wing
Charlie Ward,1998-99,NYK,Guard/Wing,Guard/Wing,28.0,12.9,5.9,9.2,0.513,0.148,6.837541831457256,39.630869080214985,87.7700030422878,35.73167021600243,99.28506236689991,28.087922117432306,15.15566372578846,52.943413446912075,Guard/Wing
Chauncey Billups,1998-99,DEN,Guard/Wing,Guard/Wing,22.0,21.5,3.3,6.0,0.547,0.2,59.40827502281716,63.5483216712301,65.66017645269243,1.2777608761788866,15.850319440219044,57.628536659568,42.76442551465368,62.58746577426224,Guard/Wing
Cherokee Parks,1998-99,VAN,Guard/Wing,Guard/Wing,26.0,12.6,11.5,1.7,0.445,0.142,5.932461210830545,1.6174830138931142,4.669911773653788,95.29966534834196,64.91481594158807,2.4642531183449954,21.0450258594463,9.488135077578338,Guard/Wing
Chris Childs,1998-99,NYK,Guard/Wing,Guard/Wing,31.0,13.8,5.6,8.1,0.544,0.142,9.68208092485549,51.38677618902748,83.1685427441436,27.89017341040462,95.59628840888348,55.00456343170064,21.640807220363047,48.73745056282324,Guard/Wing
Chris Crawford,1998-99,ATL,Guard/Wing,Guard/Wing,24.0,20.3,6.3,1.7,0.504,0.2,51.2321265591725,24.2875976067336,5.453300882263462,37.72436872528141,97.57377547916033,22.07179799209005,51.977487070276844,32.48402798904776,Guard/Wing
Chris Gatling,1998-99,MIL,Guard/Wing,Guard/Wing,31.0,18.2,12.0,2.1,0.445,0.217,35.37420139945239,4.203427644255147,15.127776087617889,97.8171585031944,92.97231518101611,2.4642531183449954,54.269343879931036,42.831609370246426,Guard/Wing
Chris Mills,1998-99,GSW,Guard/Wing,Guard/Wing,29.0,17.9,8.8,3.8,0.488,0.173,33.396714329175545,18.758239529459484,45.679951323395194,72.44447824764222,93.85457864313965,13.195923334347428,31.88064090862996,41.12032248250685,Guard/Wing
Chris Mullin,1998-99,IND,Guard/Wing,Guard/Wing,35.0,23.6,7.4,3.8,0.616,0.192,71.47094615150593,86.60886319845856,37.61788865226651,59.49193793732888,66.94554304837239,95.18557955582598,69.58219247540818,45.43276543961059,Guard/Wing
Chris Webber,1998-99,SAC,Big,Big,26.0,23.9,15.5,4.9,0.491,0.246,73.49647449191207,45.893819991704696,92.28535877229366,65.94773952716714,72.14433844877644,11.965989216092908,66.56988801327249,89.62048942347573,Big
Chuck Person,1998-99,CHH,Guard/Wing,Guard/Wing,35.0,16.0,7.0,3.2,0.5,0.16,21.250380285975055,48.40533414461009,34.72771524186188,55.141466382719805,88.92607240644965,19.37937328871311,19.219653179190754,30.43048372376027,Guard/Wing
Chucky Brown,1998-99,CHH,Guard/Wing,Guard/Wing,31.0,17.7,7.6,2.5,0.51,0.17,32.11895345299665,35.36406044011763,21.09066017645269,67.1128688773958,87.1006997261941,25.844234864618194,49.2647804482304,27.722847581381195,Guard/Wing
Clar. Weatherspoon,1998-99,MIA,Big,Big,28.0,21.3,13.0,1.8,0.607,0.186,60.01659062629614,41.85676759297663,34.86105350476981,32.35172127747823,43.62401493156366,83.59601824968892,61.70330429973732,44.84653670676067,Big
Clifford Robinson,1998-99,PHX,Big,Big,32.0,24.3,6.7,3.8,0.559,0.215,75.69473247615097,79.8562145721001,79.82165076731647,0.4977187888842804,41.167565325591035,55.76524263790959,59.816120558551084,76.31688096225633,Big
Corie Blount,1998-99,CLE,Big,Big,30.0,9.9,15.0,1.2,0.404,0.124,3.1522189962671088,22.991842942071063,8.958938199917046,58.48195769390294,58.495437577768556,0.45624222314392365,4.762892299184294,9.80920779759436,Big
Corliss Williamson,1998-99,SAC,Guard/Wing,Guard/Wing,25.0,23.0,7.2,2.3,0.517,0.214,68.26893824155765,13.771422776594667,14.420444174018861,55.141466382719805,81.90599330696683,31.282324307879527,75.01774667883582,41.54624277456648,Guard/Wing
Cory Alexander,1998-99,DEN,Guard/Wing,Guard/Wing,26.0,17.3,4.9,7.9,0.467,0.196,29.411317310617584,27.857215292566675,84.84180103437785,16.550045634317005,88.44691207788257,6.054152722847581,30.374708447419124,70.71797992090052,Guard/Wing
Cuttino Mobley,1998-99,HOU,Guard/Wing,Guard/Wing,23.0,17.6,4.0,4.4,0.537,0.168,31.434438697900823,48.23293783591927,48.66899908731366,6.267112868877396,84.51475509583206,48.50167325829023,34.36264070581077,40.65637359294189,Guard/Wing
Dale Davis,1998-99,IND,Big,Big,30.0,15.5,16.2,0.9,0.559,0.136,21.85815014516798,32.579842389050185,3.090004147656574,73.12318540024886,60.71858150145168,55.76524263790959,36.44407576386009,10.452094566569889,Big
Dale Ellis,1998-99,SEA,Guard/Wing,Guard/Wing,38.0,20.8,4.8,1.6,0.581,0.17,54.60906601764527,87.40999898590405,3.8180711895345296,16.550045634317005,65.68299361119561,81.60176452692424,48.283642632593036,19.086553087922116,Guard/Wing
Damon Stoudamire,1998-99,POR,Guard/Wing,Guard/Wing,25.0,19.7,5.2,9.7,0.462,0.21,46.66869485853361,19.561910556738667,92.46273197444478,22.185883784606023,90.65257073319137,4.94371767569212,42.40188621843626,79.26680864009735,Guard/Wing
Dan Majerle,1998-99,MIA,Guard/Wing,Guard/Wing,33.0,11.4,7.0,5.1,0.529,0.111,3.0346820809248554,45.98418010343779,53.88652266504411,55.141466382719805,97.32278673562519,41.07849102525099,6.6093702464253115,28.106936416184972,Guard/Wing
Dana Barros,1998-99,BOS,Guard/Wing,Guard/Wing,32.0,20.3,4.6,9.1,0.576,0.187,51.2321265591725,75.20788966636245,89.50410708853057,13.097048980833586,94.85853361728019,78.90933982354731,55.912179292161035,69.37176756921204,Guard/Wing
Danny Ferry,1998-99,CLE,Guard/Wing,Guard/Wing,32.0,18.1,5.3,2.8,0.562,0.163,34.765743839367204,62.17929216103844,31.137815637359296,31.959233343474292,94.85853361728019,69.36416184971098,48.93012879018355,29.87146334043201,Guard/Wing
Danny Fortson,1998-99,DEN,Big,Big,23.0,20.2,21.3,1.2,0.564,0.178,53.31812525922853,42.589520254389605,9.539610120282042,98.5690584819577,43.52654500207383,59.24927416009954,48.900871007880546,29.085441725425138,Big
Danny Manning,1998-99,PHX,Big,Big,33.0,20.0,9.7,5.0,0.52,0.197,51.94939858979677,47.8570441034149,91.62173372044795,5.661551223558689,40.96744089589382,26.08875985068436,50.829531314807134,77.17751970136874,Big
Darrell Armstrong,1998-99,ORL,Guard/Wing,Guard/Wing,31.0,23.9,6.2,11.6,0.575,0.217,72.97687861271676,65.15059324612109,98.08335868573167,41.48919987830848,98.41801034377852,78.28567082446,66.4663827198053,84.30940066930332,Guard/Wing
Darrick Martin,1998-99,LAC,Guard/Wing,Guard/Wing,28.0,16.2,2.6,7.9,0.475,0.179,22.345603894128384,24.082243180204845,81.00851840584119,0.18253726802555523,39.07058107696988,8.305445695162762,22.63208599533516,61.321113477334954,Guard/Wing
David Robinson,1998-99,SAS,Big,Big,33.0,26.7,16.9,3.5,0.564,0.239,85.00622148486106,33.74118622978017,76.42057237660723,76.627955205309,88.14184985483202,59.24927416009954,74.80298631273331,80.38158440481129,Big
David Wesley,1998-99,CHH,Guard/Wing,Guard/Wing,28.0,20.0,4.6,9.1,0.561,0.194,49.07970794037116,52.78876381705709,91.30666261028293,14.838758746577426,91.314268329784,68.69485853361728,54.89301287901836,73.08335868573167,Guard/Wing
Dean Garrett,1998-99,MIN,Big,Big,32.0,13.3,12.6,1.4,0.533,0.118,11.489008710078807,26.026545002073828,11.094981335545418,20.945665698880134,51.67876399834093,36.105350476980504,23.067883312595054,9.54997926171713,Big
Dee Brown,1998-99,TOR,Guard/Wing,Guard/Wing,30.0,20.5,3.8,5.3,0.529,0.189,52.578338910860964,72.18081330493865,64.5193185275327,3.399756616975966,70.73319135990265,41.07849102525099,36.68492039346922,57.65895953757226,Guard/Wing
Dell Curry,1998-99,MIL,Guard/Wing,Guard/Wing,35.0,26.1,5.3,3.0,0.603,0.215,82.79586248859142,91.59821519115708,33.49558868268938,24.148159415880745,80.94767264983267,91.45877700030422,80.09836730554711,51.44128384545178,Guard/Wing
Dennis Rodman,1998-99,LAL,Big,Big,38.0,3.9,20.3,2.4,0.388,0.064,0.08295313148071339,27.277754735241256,32.434674408958934,97.80174201576109,48.94753214433845,0.14516798009124846,0.20047006774505738,16.372874326005803,Big
Dennis Scott,1998-99,MIN,Guard/Wing,Guard/Wing,30.0,16.7,4.1,2.9,0.516,0.154,25.494371767569213,54.46962782679241,24.680559780955278,6.267112868877396,97.45968968664435,30.32400365074536,23.653787648311532,23.360967447520537,Guard/Wing
Derek Anderson,1998-99,CLE,Guard/Wing,Guard/Wing,24.0,22.5,6.0,8.0,0.529,0.23,65.26467903863706,28.856099787039852,90.17341040462428,45.208396714329176,95.7636142379069,41.07849102525099,53.10313355643444,84.2257377547916,Guard/Wing
Derek Fisher,1998-99,LAL,Guard/Wing,Guard/Wing,24.0,13.3,4.1,8.9,0.497,0.147,8.046851232126558,42.72639691714837,80.78795254031031,8.57164587770003,96.38728323699422,17.751749315485245,10.518710069972618,49.11013081837542,Guard/Wing
Derek Harper,1998-99,LAL,Guard/Wing,Guard/Wing,37.0,14.2,3.1,8.6,0.506,0.142,11.286887739580164,42.58188824662813,80.60541527228476,0.3802859750532401,46.265591724977185,23.205050197748708,17.39681573876889,47.455886826893824,Guard/Wing
Derek Strong,1998-99,ORL,Guard/Wing,Guard/Wing,31.0,16.8,12.1,1.3,0.499,0.164,26.148463644660787,7.9910759557854165,0.8974749011256465,97.8171585031944,99.51323395193185,18.77852144812899,30.49132947976879,15.135381807118954,Guard/Wing
Derrick Coleman,1998-99,CHH,Big,Big,32.0,21.8,14.7,3.5,0.496,0.231,63.02364164247201,50.06221484861053,79.82165076731647,61.820821236001656,63.437370385732066,13.438407299875571,49.135904880409235,80.18457071754459,Big
Detlef Schrempf,1998-99,SEA,Guard/Wing,Guard/Wing,36.0,22.4,11.0,5.5,0.573,0.194,64.69425007605719,58.40685528851029,61.90295101916641,90.34834195314878,78.08031639793126,76.9242470337694,66.95821924754081,58.38150289017341,Guard/Wing
Dickey Simpkins,1998-99,CHI,Guard/Wing,Guard/Wing,27.0,16.7,12.5,2.4,0.528,0.162,25.494371767569213,14.222695466991178,18.512321265591723,98.70702768481898,82.89473684210526,40.279890477639185,42.96217422168137,23.170824459993916,Guard/Wing
Dikembe Mutombo,1998-99,ATL,Big,Big,33.0,16.3,18.4,1.7,0.584,0.143,27.3952716715056,38.068574588690716,25.425134798838656,85.75279966818748,92.64205723766072,72.23143923683118,35.63528273192313,23.838656159270013,Big
Dirk Nowitzki,1998-99,DAL,Big,Big,21.0,20.7,8.7,2.5,0.491,0.219,56.57403566984654,52.87570855799806,52.03235172127748,2.9863127333056823,33.02260472832849,11.965989216092908,44.77395271671506,63.59394442140191,Big
Don Reid,1998-99,DET,Big,Big,25.0,14.0,9.8,1.9,0.58,0.122,14.413106594773954,37.20447946909996,26.420572376607215,5.661551223558689,54.84757362090419,69.6391538780589,34.59145582745749,18.135628369970966,Big
Donyell Marshall,1998-99,GSW,Big,Big,26.0,21.7,14.0,2.7,0.484,0.212,62.29780174201576,60.31383934743536,61.281625881377025,32.35172127747823,50.16694317710493,9.78846951472418,46.11502834231991,66.09290750725839,Big
Doug Christie,1998-99,TOR,Guard/Wing,Guard/Wing,29.0,22.6,6.2,5.6,0.501,0.222,65.83510800121691,25.207889666362437,67.09765743839368,41.48919987830848,84.02038332826285,20.02585944630362,49.85042084981239,70.2692424703377,Guard/Wing
Eddie Jones,1998-99,CHH,Big,Big,27.0,21.5,5.4,5.1,0.546,0.197,61.115719618415596,72.08627125673995,92.07797594359187,0.06221484861053505,38.04437992534218,45.7901285773538,44.61495921471036,77.40564081294069,Big
Elden Campbell,1998-99,CHH,Big,Big,30.0,22.0,14.2,2.5,0.528,0.213,64.3716300290336,24.747684225079496,59.76773123185401,55.39195354624638,69.32600580671921,32.26876814599751,56.12470620765934,65.57445043550393,Big
Eldridge Recasner,1998-99,CHH,Guard/Wing,Guard/Wing,31.0,16.3,5.7,6.7,0.552,0.168,23.007301490721023,58.98742521042491,75.15972010952237,35.73167021600243,85.83815028901735,62.06267112868878,38.79677517493155,53.90173410404624,Guard/Wing
Eric Piatkowski,1998-99,LAC,Guard/Wing,Guard/Wing,28.0,21.4,5.8,2.2,0.555,0.183,58.65530879221175,68.80387384646588,13.340432004867662,37.72436872528141,45.588682689382416,64.44326133252206,50.16479058918974,29.468360206875573,Guard/Wing
Eric Snow,1998-99,PHI,Guard/Wing,Guard/Wing,26.0,12.7,5.0,9.3,0.499,0.138,6.259507149376331,11.3654801744245,88.78916945543048,20.29205962884089,99.51323395193185,18.77852144812899,20.056282324307876,50.376483115302705,Guard/Wing
Eric Washington,1998-99,DEN,Guard/Wing,Guard/Wing,25.0,14.1,6.1,2.1,0.517,0.136,10.937024642531183,53.94483318121894,10.275327045938546,35.73167021600243,60.73167021600243,31.282324307879527,12.295913193388095,10.568147246729541,Guard/Wing
Eric Williams,1998-99,DEN,Guard/Wing,Guard/Wing,26.0,18.6,5.4,2.5,0.494,0.193,38.53057499239428,12.06774160835615,26.680864009735323,27.89017341040462,61.44660784910253,16.253422573775477,32.05303721732076,40.37115911165196,Guard/Wing
Erick Dampier,1998-99,GSW,Big,Big,23.0,16.7,14.4,2.0,0.439,0.191,29.6972210700954,14.475321443384487,33.61675653255911,39.71381169639154,56.9888013272501,1.4516798009124845,29.8562145721001,46.0804645375363,Big
Erick Strickland,1998-99,DAL,Guard/Wing,Guard/Wing,25.0,21.8,7.3,5.6,0.499,0.214,61.302099178582296,26.50593246121083,67.59202920596289,58.138119866139334,91.314268329784,18.77852144812899,49.86056180914715,68.13203529053848,Guard/Wing
Ervin Johnson,1998-99,MIL,Big,Big,31.0,13.3,16.6,1.0,0.544,0.126,11.489008710078807,28.777823862850823,6.014102032351721,78.99211945250933,77.78204064703442,44.35918705931149,25.881377021982583,8.958938199917046,Big
Felipe Lopez,1998-99,VAN,Guard/Wing,Guard/Wing,24.0,18.8,7.2,2.7,0.498,0.193,40.17341040462428,14.739884393063585,26.041983571645876,59.49193793732888,50.99634925463948,18.261332522056588,51.65804685123212,40.05171889260724,Guard/Wing
Gary Payton,1998-99,SEA,Guard/Wing,Guard/Wing,30.0,28.4,6.4,11.4,0.519,0.266,89.12382111347733,39.46861373085894,98.01490721022209,43.375418314572556,59.97109826589595,32.97839975661698,76.43241050603388,94.91177365378765,Guard/Wing
Gary Trent,1998-99,DAL,Big,Big,24.0,27.9,13.6,3.0,0.51,0.256,88.28287017834924,33.872528687957974,69.26586478639568,36.2090418913314,32.000207382828705,19.929489838241395,70.15761094981336,79.41725425134798,Big
George Lynch,1998-99,PHI,Guard/Wing,Guard/Wing,28.0,14.4,11.3,3.1,0.461,0.157,12.169151201703682,30.92485549132948,30.544569516276237,91.51201703681167,99.78703985397019,4.715546090660176,23.737450562823245,27.33115302707636,Guard/Wing
George McCloud,1998-99,PHX,Guard/Wing,Guard/Wing,32.0,17.7,6.7,3.3,0.591,0.149,32.11895345299665,79.74089848899705,31.137815637359296,53.6735625190143,78.08031639793126,86.72041375114085,34.47672649832674,24.973379981746277,Guard/Wing
Glen Rice,1998-99,LAL,Guard/Wing,Guard/Wing,32.0,24.6,5.2,3.7,0.542,0.221,76.31578947368422,65.36862387181827,40.85792515972011,26.041983571645876,74.64253118344996,53.354122299969575,65.1277760876179,56.84134469120779,Guard/Wing
Glenn Robinson,1998-99,MIL,Big,Big,26.0,29.7,9.5,3.4,0.523,0.28,92.28535877229366,68.03539333609844,75.34218166735795,5.060141020323517,35.37328909166322,28.577353795105765,69.21056269874187,85.23434259643301,Big
Grant Hill,1998-99,DET,Guard/Wing,Guard/Wing,26.0,30.6,10.3,8.7,0.543,0.291,93.35260115606935,20.36304634418416,92.69090355947672,90.34834195314878,91.94554304837239,54.16793428658351,91.55004563431699,94.49345908122908,Guard/Wing
Grant Long,1998-99,ATL,Guard/Wing,Guard/Wing,33.0,19.6,11.9,2.1,0.529,0.184,45.96136294493459,17.81766555116114,15.759050806206268,92.07484027989048,99.95436568299361,41.07849102525099,42.5235777304533,31.22147855187101,Guard/Wing
Greg Anthony,1998-99,POR,Guard/Wing,Guard/Wing,31.0,20.7,4.1,6.5,0.55,0.194,53.916945543048364,71.9957407970794,72.95406145421357,6.267112868877396,99.91633708548828,60.34377852144813,45.70023324206469,63.90705810769699,Guard/Wing
